Service,Anime,URL,MAL ID (or n/a)
"Hidive","DAMEPRI ANIME CARAVAN","https://www.hidive.com/stream/damepri-anime-caravan/s01e001",35988
"Hidive","Daphne in the Brilliant Blue","https://www.hidive.com/stream/daphne-in-the-brilliant-blue/s01e001",1082
"Hidive","Daphne in the Brilliant Blue OVA","https://www.hidive.com/stream/daphne-in-the-brilliant-blue-ova/2006102225",1898
"Hidive","DD, Fist of the North Star","https://www.hidive.com/stream/dd-fist-of-the-north-star/s01e001",17705
"Hidive","Demon King Daimao","https://www.hidive.com/stream/demon-king-daimao/s01e001",7088
"Hidive","Den-noh Coil","https://www.hidive.com/stream/den-noh-coil/s01e001",2164
"Hidive","Destiny of the Shrine Maiden","https://www.hidive.com/stream/destiny-of-the-shrine-maiden/s01e001",143
"Hidive","Detroit Metal City","https://www.hidive.com/stream/detroit-metal-city/s01e001",3702
"Hidive","Devil Survivor 2: The Animation","https://www.hidive.com/stream/devil-survivor-2-the-animation/s01e001",16512
"Hidive","Devils and Realist","https://www.hidive.com/stream/devils-and-realist/s01e001",16890
"Hidive","DEVILS' LINE","https://www.hidive.com/stream/devils-line/s01e001",35928
"Hidive","Di Gi Charat","https://www.hidive.com/stream/di-gi-charat/1999112901",293
"Hidive","Diabolik Lovers","https://www.hidive.com/stream/diabolik-lovers/s01e001",17513
"Hidive","Diabolik Lovers","https://www.hidive.com/stream/diabolik-lovers/s01e001",20919
"Hidive","DIABOLIK LOVERS II: MORE,BLOOD","https://www.hidive.com/stream/diabolik-lovers-ii-moreblood/s02e001",29974
"Hidive","Divergence Eve","https://www.hidive.com/stream/divergence-eve/s01e001",294
"Hidive","Divergence Eve: Misaki Chronicles","https://www.hidive.com/stream/divergence-eve-misaki-chronicles/s02e001",295
"Hidive","Dog & Scissors","https://www.hidive.com/stream/dog-scissors/s01e001",17831
"Hidive","Dokkoida?!","https://www.hidive.com/stream/dokkoida/s01e001",1837
"Hidive","DOREIKU The Animation","https://www.hidive.com/stream/doreiku-the-animation/s01e001",36525
"Hidive","DRAMAtical Murder","https://www.hidive.com/stream/dramatical-murder/s01e001",23333
"Hidive","Dramatical Murder OVA","https://www.hidive.com/stream/dramatical-murder-ova/2014092813",25567
"Hidive","Dream Eater Merry","https://www.hidive.com/stream/dream-eater-merry/s01e001",9331
"Hidive","Dusk Maiden of Amnesia","https://www.hidive.com/stream/dusk-maiden-of-amnesia/s01e001",12445
"Hidive","Dusk Maiden of Amnesia OVA","https://www.hidive.com/stream/dusk-maiden-of-amnesia-ova/2012112813",14189
"Hidive","DYNAMIC CHORD","https://www.hidive.com/stream/dynamic-chord/s01e001",34771
"Hidive","Ebirah, Horror of the Deep","https://www.hidive.com/stream/ebirah-horror-of-the-deep/1966121701",n/a
"Hidive","Ebiten ~ Ebisugawa's Public High School Tenmonbu","https://www.hidive.com/stream/ebiten-ebisugawas-public-high-school-tenmonbu/s01e001",14073
"Hidive","Elfen Lied","https://www.hidive.com/stream/elfen-lied/s01e001",226
"Hidive","Elfen Lied OVA","https://www.hidive.com/stream/elfen-lied-ova/2005042110-5",376
"Hidive","Engaged to the Unidentified","https://www.hidive.com/stream/engaged-to-the-unidentified/s01e001",20541
"Hidive","Fantasista Doll","https://www.hidive.com/stream/fantasista-doll/s01e001",15883
"Hidive","Fate/Kaleid Liner Prisma Illya","https://www.hidive.com/stream/fate-kaleid-liner-prisma-illya/s01e001",14829
"Hidive","Fate/Kaleid Liner Prisma Illya 2wei!","https://www.hidive.com/stream/fate-kaleid-liner-prisma-illya-2wei/s02e001",20509
"Hidive","Fate/Kaleid Liner Prisma Illya 2wei! Herz!","https://www.hidive.com/stream/fate-kaleid-liner-prisma-illya-2wei-herz/s03e001",27525
"Hidive","Fate/Stay Night","https://www.hidive.com/stream/fate-stay-night/s01e001",356
"Hidive","Fate/Stay Night Unlimited Blade Works","https://www.hidive.com/stream/fate-stay-night-unlimited-blade-works/2010012301",6922
"Hidive","Five Numbers","https://www.hidive.com/stream/five-numbers/2011040701",9782
"Hidive","FLIP FLAPPERS","https://www.hidive.com/stream/flip-flappers/s01e001",32979
"Hidive","Flowers of Evil","https://www.hidive.com/stream/flowers-of-evil/s01e001",16201
"Hidive","Flying Witch","https://www.hidive.com/stream/flying-witch/s01e001",31376
"Hidive","Food Wars!","https://www.hidive.com/stream/food-wars/s01e001",28171
"Hidive","Food Wars! The Second Plate","https://www.hidive.com/stream/food-wars-the-second-plate/s02e001",32282
"Hidive","Frame Arms Girl","https://www.hidive.com/stream/frame-arms-girl/s01e001",34427
"Hidive","From the New World","https://www.hidive.com/stream/from-the-new-world/s01e001",13125
